"","popularity","danceability","energy","key","loudness","mode","acousticness","instrumentalness","valence","tempo","time_signature","genre","instrumentalness_is_na","log_speechiness","log_liveness","sqrt_duration"
"15189",82,0.516,0.595,5,-4.63,1,0.0275,0.00391,0.222,119.972,4,10,TRUE,-3.46413718143603,-2.21640739675299,583.701122150712
"15190",34,0.366,0.985,0,-3.681,0,0.00363,2.3e-05,0.0803,160.117,4,8,FALSE,-1.45243416362444,-1.56064774826467,496.487663492256
"15191",41,0.933,0.611,0,-5.905,1,0.208,9.8e-06,0.583,122.097,4,5,FALSE,-1.57021719928082,-2.28278246569787,391.718010819007
"15192",47,0.497,0.961,7,-5.774,1,0.246,0.00125,0.675,105.593,4,10,FALSE,-2.67220054820851,-2.04794287462046,1.93695207220003
"15193",43,0.755,0.593,4,-11.093,1,0.0972,0.00391,0.919,109.812,4,4,TRUE,-3.52336501563636,-2.04022082852655,1.64059440447662
"15194",53,0.66,0.817,11,-6.269,0,0.162,0.00391,0.714,135.942,4,9,TRUE,-2.95459033022282,-2.70755032606056,526.870002941902
"15195",32,0.616,0.902,2,-6.475,1,0.000267,0.000718,0.745,126.791,4,1,FALSE,-3.03239625792558,-2.24431618487007,529.515816572083
"15196",44,0.391,0.302,9,-7.551,1,0.695,0.00391,0.324,166.555,4,6,TRUE,-3.49991335460131,-1.59454929994035,436.733328245052
"15197",73,0.541,0.459,4,-10.433,0,0.189,0.0274,0.803,171.165,4,10,FALSE,-3.51660823317348,-2.31263542884755,432.449997109492
"15198",34,0.646,0.462,9,-9.965,1,0.112,0.792,0.661,103.987,4,6,FALSE,-3.51324688547078,-2.15416508787577,459.388724284783
"15199",33,0.708,0.324,2,-13.247,1,0.442,0.000147,0.638,103.924,4,2,FALSE,-1.10262031006565,-1.90380897303668,356.276577955947
"15200",35,0.611,0.931,9,-5.043,1,0.00966,0.000125,0.9,122,4,6,FALSE,-2.38488033572088,-0.522560879984412,473.553587252805
"15201",29,0.804,0.615,8,-6.129,1,0.0921,0.00391,0.647,91.967,4,9,TRUE,-2.65640696795037,-3.1677075382938,437.434566535385
"15202",34,0.565,0.645,10,-7.627,0,0.588,1.55e-06,0.554,62.316,4,1,FALSE,-2.14558134418438,-2.1119647333854,555.013513348999
"15203",22,0.423,0.312,1,-11.104,0,0.865,3.73e-06,0.292,123.132,4,10,FALSE,-3.30225743380725,-0.0439518875291828,581.07916844437
"15204",46,0.334,0.636,2,-9.263,1,4.17e-06,0.51,0.208,165.434,4,10,FALSE,-3.54737989184024,-1.83885107676191,604.737132975973
"15205",36,0.722,0.77,5,-4.817,0,0.422,4.96e-05,0.62,135.109,4,10,FALSE,-2.68824757380603,-1.29828348379718,453.853500592427
"15206",69,0.552,0.947,2,-4.671,1,0.000652,0.00025,0.465,127.631,4,8,FALSE,-1.89711998488588,-2.75357071640402,531.739597923645
"15207",66,0.691,0.762,11,-6.47,0,0.462,0.0286,0.957,128.111,4,10,FALSE,-3.30497852392161,-2.52074110279722,433.050805333508
"15208",38,0.55,0.0874,2,-20.571,0,0.953,0.88,0.255,97.052,4,7,FALSE,-2.59427518684337,-2.31465767422831,1.30748486300989
"15209",32,0.422,0.587,4,-9.655,0,0.0529,0.00366,0.0961,140.852,4,10,FALSE,-2.30960970793101,-2.34549259400532,521.600421778971
"15210",53,0.598,0.906,7,-3.435,1,0.00931,3.95e-05,0.525,97.007,4,10,FALSE,-3.10778177736261,-1.83258146374831,415.066259770654
"15211",50,0.485,0.669,10,-4.95,1,0.0802,7.74e-05,0.486,134.008,4,0,FALSE,-3.39322921201298,-0.862749964946125,2.04320010449295
"15212",35,0.511,0.697,4,-6.257,1,0.000109,0.000104,0.832,79.994,4,10,FALSE,-3.58271925828555,-2.69266909906391,450.347643493335
"15213",32,0.638,0.974,9,-3.668,1,0.0289,0.00762,0.773,123,4,10,FALSE,-2.43611648561857,-1.15201306539522,468.372714832963
"15214",32,0.476,0.943,5,-7.726,1,0.00547,0.0579,0.542,169.854,4,10,FALSE,-2.47100374461901,-2.09557092360972,502.195181179589
"15215",55,0.477,0.917,6,-4.692,1,0.00295,0.00391,0.71,150.974,4,10,TRUE,-2.9058915695542,-1.31676829847128,375.889611455278
"15216",48,0.279,0.723,6,-5.322,1,0.0134,0.00391,0.455,138.174,4,2,TRUE,-3.05336138639063,-1.60445037092306,426.174846747201
"15217",66,0.404,0.924,11,-5.387,0,0.00123,0.748,0.417,93.418,4,10,FALSE,-2.65783248494159,-0.816445396904439,498.508776251733
"15218",26,0.324,0.832,2,-5.95,1,7.05e-05,0.0141,0.372,130.044,4,10,FALSE,-2.57046453814965,-1.26940060964839,394.773352697469
"15219",14,0.449,0.813,5,-7.167,0,0.0479,0.00391,0.463,119.924,4,9,TRUE,-2.68677806582667,-0.0608121393967575,2.10737198116517
"15220",63,0.873,0.6,7,-7.178,1,0.623,0.00391,0.705,124.01,4,5,TRUE,-1.65025990695436,-2.65783248494159,416.524909219125
"15221",37,0.577,0.447,2,-16.187,0,0.424,0.00065,0.675,84.476,4,9,FALSE,-3.18931702262666,-2.48051630148671,461.33176782008
"15222",44,0.509,0.912,6,-6.52,1,0.326,0.607,0.854,167.939,4,6,FALSE,-3.48024058900261,-2.94313982343482,437.219624445198
"15223",37,0.521,0.818,9,-11.535,1,0.0686,0.0264,0.59,114.49,4,1,FALSE,-2.93181894781034,-1.11779510808488,503.256395885835
"15224",46,0.418,0.0872,7,-24.547,1,0.92,0.898,0.14,148.264,3,7,FALSE,-3.34104345884241,-2.22562405185792,2.25671221027405
"15225",41,0.515,0.958,2,-5.33,1,0.000741,0.000554,0.694,135.006,4,10,FALSE,-3.38434026459573,-1.94491064872223,406.377902942569
"15226",39,0.556,0.825,9,-5.79,0,0.00383,0.0828,0.28,125.001,4,9,FALSE,-3.05124498348425,-0.0812100554255432,3.13613350050663
"15227",60,0.67,0.703,11,-6.313,0,0.2,0.00391,0.434,120.008,4,9,TRUE,-1.54177926396029,-2.52198565802942,433.589667773576
"15228",38,0.666,0.778,5,-3.835,0,0.266,0.307,0.873,196.052,4,9,FALSE,-2.84558961512427,-2.52198565802942,397.511006136937
"15229",30,0.866,0.909,1,-9.575,1,0.288,0.00391,0.652,106.534,4,5,TRUE,-1.55116900431012,-2.13707065451647,668.231247398683
"15230",78,0.639,0.628,6,-7.578,0,0.0381,0.00391,0.43,90.482,4,9,TRUE,-3.22137895508632,-0.951917909517306,487.346899035995
"15231",1,0.299,0.867,6,-8.981,1,0.863,2.62e-05,0.881,165.444,4,3,FALSE,-1.11169752821677,-1.62455155024415,2.39165214862028
"15232",36,0.363,0.81,4,-4.019,0,0.00805,0.508,0.555,118.581,4,10,FALSE,-3.22640409128899,-2.05572501506252,483.032090031294
"15233",22,0.639,0.413,4,-10.25,0,0.467,0.00391,0.22,111.941,4,9,TRUE,-3.26491976336961,-1.48280526150073,451.250484764283
"15234",13,0.391,0.111,3,-16.743,1,0.973,0.00391,0.362,139.327,3,3,TRUE,-3.20892549401503,-1.8773173575897,1.31036254525227
"15235",71,0.611,0.394,0,-10.757,1,0.534,4.68e-05,0.202,123.941,4,10,FALSE,-3.17965511171492,-2.22562405185792,506.228209407575
"15236",35,0.516,0.55,6,-7.304,1,0.315,0.0469,0.719,178.42,4,2,FALSE,-3.2519156789464,-1.34323487165944,511.849587281264
"15237",61,0.395,0.764,10,-6.258,0,0.000316,0.00131,0.325,141.423,4,6,FALSE,-3.17246945205404,-2.1982250776698,412.24628561092
"15238",86,0.655,0.469,0,-6.257,1,0.173,0.00391,0.467,92.56,4,10,TRUE,-3.5335865697079,-2.34758245892478,401.727519595061
"15239",48,0.519,0.666,1,-9.732,1,0.101,0.346,0.274,146.467,4,10,FALSE,-2.74109005518041,-2.13707065451647,375.712656161594
"15240",32,0.514,0.428,6,-8.409,1,0.101,0.0404,0.125,105.913,4,1,FALSE,-3.0261914810387,-2.31061726469131,454.796657859312
"15241",43,0.232,0.961,5,-7.454,0,3.53e-05,0.158,0.297,154.418,4,8,FALSE,-1.82635091399767,-1.85150947363383,723.427259646746
"15242",44,0.734,0.845,4,-5.64,0,0.452,0.00391,0.809,73.205,4,5,TRUE,-1.49165487677772,-1.96611285637283,419.002386628048
"15243",29,0.501,0.645,0,-10.914,1,0.575,0.00663,0.684,157.296,4,2,FALSE,-2.44645546341375,-2.49132721759092,476.515477188307
"15244",41,0.491,0.101,9,-22.313,1,0.887,0.877,0.363,96.211,3,7,FALSE,-3.24163281199082,-2.17155683058764,2.55181961215914
"15245",37,0.662,0.761,7,-6.598,1,0.0705,0.0287,0.414,106.692,4,1,FALSE,-3.6848874328444,-1.82015894374975,602.073915727961
"15246",28,0.27,0.952,1,-3.642,0,6.51e-05,0.00206,0.54,89.766,4,8,FALSE,-2.42475272696825,-1.6094379124341,446.244327695042
"15247",34,0.512,0.459,7,-5.632,1,0.468,1.13e-06,0.435,146.93,4,1,FALSE,-3.62684406319448,-1.98050159382493,458.56624385142
"15248",78,0.5,0.824,4,-5.846,0,0.00016,0.00161,0.539,120.125,4,10,FALSE,-3.24933503235291,-2.39032400730205,467.888875695928
"15249",56,0.538,0.802,1,-5.865,1,0.00109,0.00391,0.735,96.004,4,1,TRUE,-3.18931702262666,-2.30960970793101,389.11052414449
"15250",16,0.481,0.455,7,-7.471,0,0.0199,0.0881,0.333,128.013,4,10,FALSE,-3.45776773315055,-2.26336437984076,558.268752483963
"15251",58,0.493,0.606,5,-4.437,0,0.0042,0.0104,0.573,175.896,4,1,FALSE,-3.21637894466961,-2.68971924441749,462.760197078357
"15252",41,0.609,0.88,11,-4.391,0,0.00061,0.0182,0.645,120.006,4,6,FALSE,-2.69414729593322,-2.50838000597364,451.161833492152
"15253",41,0.551,0.858,0,-4.882,0,0.0621,0.000102,0.422,128.05,4,1,FALSE,-2.32176791241082,-1.03845836584836,440.469068153486
"15254",20,0.79,0.628,0,-9.17,1,0.0568,0.00391,0.171,91.967,4,9,TRUE,-2.15416508787577,-1.49165487677772,408.603720002645
"15255",51,0.669,0.563,5,-10.437,0,0.25,0.917,0.394,119.974,4,6,FALSE,-3.33260459019654,-1.95192822138088,469.705226711392
"15256",40,0.53,0.898,4,-7.516,1,0.00165,0.00391,0.77,130.251,4,8,TRUE,-3.24419363285249,-1.20397280432594,517.532607668348
"15257",58,0.86,0.713,4,-6.008,0,0.168,0.00391,0.605,142.022,4,5,TRUE,-2.91877123241786,-0.939047718996771,393.894655967811
"15258",31,0.487,0.678,7,-8.058,1,0.167,1.14e-05,0.355,140.175,4,9,FALSE,-3.39919937899948,-0.375420986759788,2.18123435994393
"15259",24,0.133,0.996,0,-6.82,1,0.000402,0.899,0.0307,92.627,4,8,FALSE,-2.05572501506252,-1.00239343092757,611.47935369888
"15260",48,0.604,0.689,6,-13.12,0,0.401,4.45e-05,0.673,87.838,4,3,FALSE,-3.08129016191564,-2.26336437984076,2.15989968910595
"15261",77,0.597,0.617,8,-7.482,0,0.463,0.00391,0.889,97.923,4,9,TRUE,-1.26584820804402,-0.415515443961666,524.899990474376
"15262",58,0.585,0.8,7,-6.094,1,0.0017,4.96e-06,0.368,110.971,4,10,FALSE,-3.35240721749272,-2.32176791241082,472.16098949405
"15263",68,0.533,0.761,7,-10.632,1,0.013,0.829,0.917,122.777,4,6,FALSE,-3.51324688547078,-1.57503648571677,402.724471568342
"15264",2,0.415,0.533,0,-8.445,1,0.0037,0.000732,0.126,138.929,4,10,FALSE,-3.48024058900261,-1.73727128394399,527.674141871667
"15265",55,0.258,0.978,8,-4.208,1,0.000519,0.000363,0.28,132.862,4,2,FALSE,-1.76026080216868,-1.52326021619305,470.60599231204
"15266",NA,0.457,0.817,2,-6.364,1,5.23e-05,0.000204,0.444,155.84,4,10,FALSE,-3.33540964112415,-1.83885107676191,571.220622877011
"15267",NA,0.596,0.951,9,-6.398,1,0.00155,0.00391,0.649,129.967,4,10,TRUE,-2.90955457731294,-3.34387231504289,443.339598953218
"15268",24,0.575,0.607,0,-8.295,1,0.303,1.45e-05,0.748,102.105,4,2,FALSE,-3.73806969830471,-2.37515578582888,501.597448159378
"15269",21,0.412,0.987,1,-2.974,0,1.67e-05,0.00661,0.239,134.965,4,8,FALSE,-2.06356819252355,-1.58963528513792,507.057195984832
"15270",42,0.491,0.949,8,-4.428,1,0.000191,0.00262,0.316,139.988,4,8,FALSE,-2.4615808244845,-2.21640739675299,496.145140054803
"15271",59,0.763,0.456,1,-6.769,1,0.251,0.00391,0.838,140.112,4,9,TRUE,-2.777400279237,-2.2730262907525,363.148729861472
"15272",33,0.697,0.545,2,-7.429,0,0.0994,0.00105,0.624,79.979,4,9,FALSE,-3.39620984015112,-1.81400507817537,505.091080895317
"15273",69,0.55,0.804,2,-5.218,1,0.0148,4.33e-05,0.789,79.166,4,10,FALSE,-3.60822155109648,-2.25379492882461,481.317982211344
"15274",57,0.822,0.419,6,-9.26,1,0.00413,0.000212,0.486,112.999,4,9,FALSE,-2.5757070141145,-3.4673371841667,625.449438404097
"15275",29,0.371,0.994,2,-5.875,0,2.86e-06,0.844,0.0322,119.998,3,8,FALSE,-2.16282315061889,-1.75446368448436,621.350947532874
"15276",40,0.74,0.419,8,-7.859,1,0.76,0.000514,0.684,137.671,4,2,FALSE,-2.981829368385,-2.13707065451647,508.475171468578
"15277",14,0.646,0.539,0,-12.116,1,0.369,9.83e-06,0.594,102.984,4,10,FALSE,-3.21388828335716,-1.72597172869005,402.442542482775
"15278",58,0.549,0.741,2,-3.711,1,0.000423,0.000715,0.42,140.017,4,10,FALSE,-3.42651518964645,-1.21066179247673,486.155324973408
"15279",45,0.369,0.303,1,-11.763,0,0.848,0.000298,0.127,147.439,4,2,FALSE,-2.87528612047812,-2.1982250776698,500.452794976709
"15280",36,0.61,0.678,2,-8.776,1,0.0125,0.023,0.315,125.012,4,1,FALSE,-3.42344299060947,-1.9241486572738,508.355190786914
"15281",29,0.339,0.959,1,-5.181,1,0.000156,1.35e-05,0.176,157.75,4,8,FALSE,-2.52074110279722,-1.03563748950672,463.032396274818
"15282",51,0.694,0.765,5,-5.773,0,0.0165,0.00278,0.407,129.927,4,10,FALSE,-2.79197543603997,-1.72036947314138,451.151859133928
"15283",30,0.74,0.413,9,-11.152,1,0.803,0.0456,0.564,131.764,4,2,FALSE,-2.99773427622466,-0.285018955032297,476.080875482307
"15284",42,0.566,0.577,4,-5.868,0,0.00449,6.32e-05,0.217,109.938,4,10,FALSE,-3.5335865697079,-0.951917909517306,672.368946338244
"15285",30,0.702,0.633,11,-6.402,0,0.0921,0.492,0.556,80.02,4,2,FALSE,-2.89679232569909,-2.3382122706372,476.794505001893
"15286",59,0.504,0.323,6,-12.442,0,0.382,0.835,0.453,79.654,4,6,FALSE,-3.03447310187042,-0.986176859338322,449.351755309802
"15287",60,0.888,0.54,1,-6.071,0,0.348,0.309,0.806,99.992,4,6,FALSE,-2.00991547903123,-2.49981726252375,439.505403834811
"15288",87,0.862,0.753,5,-5.356,1,0.131,2.01e-06,0.827,105.039,4,9,FALSE,-2.77258872223978,-2.56394985712845,1.74574244005237
"15289",43,0.206,0.103,2,-19.888,0,0.968,0.944,0.0544,71.412,4,7,FALSE,-3.33822258250077,-2.31364604035347,1.40466484721445
"15290",36,0.688,0.533,11,-12.869,1,0.00347,0.148,0.664,127.981,4,6,FALSE,-2.12026353620009,-1.88387475813586,430.84800103981
"15291",41,0.336,0.988,8,-5.357,1,1.05e-05,0.0473,0.15,105.843,4,8,FALSE,-1.6094379124341,-1.57987911019256,511.429369512546
"15292",3,0.603,0.337,9,-10.09,0,0.678,0.454,0.0785,115.014,4,6,FALSE,-3.32423634052603,-2.26336437984076,456.282807039669
"15293",69,0.483,0.988,0,-4.835,1,0.000455,0.0133,0.199,109.986,4,8,FALSE,-2.53325691072905,-1.94491064872223,498.990981882438
"15294",29,0.441,0.49,5,-11.249,1,0.642,0.000456,0.556,107.735,1,2,FALSE,-3.10778177736261,-0.874669057183336,485.212324657979
"15295",27,0.471,0.369,10,-10.804,1,0.732,0.00692,0.299,129.086,4,2,FALSE,-2.88419089882108,-2.0874737133771,617.29247524978
"15296",37,0.436,0.437,1,-6.702,0,0.696,0.00391,0.407,149.596,4,9,TRUE,-3.19662521593338,-2.66642852641139,441.316213162399
"15297",41,0.415,0.363,7,-10.736,1,0.694,0.633,0.258,83.486,4,10,FALSE,-3.45776773315055,-2.25379492882461,424.185101105638
"15298",51,0.721,0.517,7,-7.308,0,0.306,6.65e-05,0.171,79.015,4,5,FALSE,-2.777400279237,-2.04022082852655,458.671996093069
"15299",26,0.474,0.992,9,-2.633,0,0.00046,0.000258,0.0826,125.042,4,8,FALSE,-1.25878104082093,-2.44184716032755,442.684989580627
"15300",55,0.252,0.729,2,-10.022,0,0.0974,0.00881,0.689,199.738,4,10,FALSE,-2.73954086819358,-3.10109278921182,495.355427950477
"15301",48,0.736,0.712,7,-8.933,1,0.0147,0.00391,0.604,129.962,4,5,TRUE,-1.40242374304977,-1.9241486572738,464.67192727773
"15302",42,0.611,0.732,0,-6.078,1,0.262,0.00352,0.375,111.984,4,9,FALSE,-3.46094738606793,-1.32425897020044,1.98326330400177
"15303",26,0.533,0.564,0,-6.975,0,0.547,0.00391,0.333,134.122,4,9,TRUE,-3.41732676359204,-1.70374859190534,469.448612736261
"15304",55,0.775,0.438,7,-8.479,1,0.654,0.0796,0.637,142.027,4,6,FALSE,-2.81674961802555,-2.03255795578099,414.358540397082
"15305",30,0.148,0.864,4,-7.92,0,5.29e-05,0.616,0.197,103.573,4,8,FALSE,-2.5408422821183,-2.35282630943079,580.098267537492
"15306",53,0.655,0.9,7,-6.267,1,0.0447,0.205,0.885,109.984,4,1,FALSE,-3.1629681929299,-1.3130438993803,502.624114025581
"15307",64,0.808,0.676,4,-4.902,1,0.0618,2.68e-06,0.0763,144.018,4,5,FALSE,-1.50058350752202,-2.20727491318972,380.753200905784
"15308",46,0.774,0.714,0,-5.009,0,0.00388,0.000466,0.811,111.964,4,6,FALSE,-3.15355635874756,-3.10109278921182,517.738350907097
"15309",80,0.656,0.291,2,-10.572,1,0.872,0.00391,0.298,103.971,4,10,TRUE,-3.53016776295912,-2.17155683058764,482.216756241423
"15310",39,0.617,0.651,10,-4.03,0,0.0977,0.0192,0.577,66.019,4,10,FALSE,-3.40822199659912,-2.7015712350045,425.827429835139
"15311",67,0.499,0.667,0,-4.336,1,0.2,0.00391,0.38,137.905,4,4,TRUE,-3.42651518964645,-2.41463459680267,1.87148336888149
"15312",42,0.173,0.811,6,-11.903,1,0.000111,0.153,0.205,120.177,4,6,FALSE,-2.51454145491769,-0.908818717035454,442.281584513757
"15313",50,0.415,0.72,7,-11.177,1,0.481,0.00391,0.619,176.785,4,6,TRUE,-3.01186165548387,-1.68739945390381,484.383112835285
"15314",32,0.842,0.941,7,-6.912,1,0.136,0.00808,0.716,119.075,4,10,FALSE,-2.96229749746775,-2.74109005518041,438.163211600426
"15315",75,0.404,0.902,1,-3.88,1,0.577,0.297,0.497,115.669,4,2,FALSE,-2.71055333132033,-1.24827306322252,651.02995322796
"15316",64,0.612,0.85,1,-4.703,1,0.0393,0.00391,0.781,173.497,4,5,TRUE,-0.693147180559945,-1.36649173382371,451.69348013891
"15317",59,0.661,0.643,0,-7.655,1,0.168,0.0034,0.36,148.994,4,6,FALSE,-3.44514926919134,-2.33717653776366,481.353300601544
"15318",40,0.532,0.548,0,-10.105,0,0.0991,0.00141,0.902,93.765,4,2,FALSE,-3.67695088324866,-1.33180617583582,458.723228101652
"15319",26,0.607,0.413,6,-11.455,0,0.525,0.0172,0.234,91.951,4,1,FALSE,-3.23907853218572,-2.37623163316234,542.549536908843
"15320",56,0.325,0.365,2,-8.252,1,0.00638,0.00391,0.319,144.914,4,6,TRUE,-3.26491976336961,-2.59695615359662,413.360617379063
"15321",64,0.345,0.418,7,-7.787,0,0.299,1.75e-05,0.267,109.044,3,10,FALSE,-3.45459815838927,-2.2730262907525,445.869936192159
"15322",24,0.506,0.934,1,-8.391,1,5.06e-06,4.41e-06,0.486,109.986,4,8,FALSE,-3.05336138639063,-1.0300194972025,532.447180478965
"15323",67,0.59,0.372,7,-12.37,1,0.00105,0.00929,0.306,99.887,4,6,FALSE,-3.44828898919601,-1.15201306539522,459.246121377198
"15324",46,0.371,0.432,10,-7.015,0,0.397,0.00391,0.196,148.602,4,9,TRUE,-3.49660756646681,-2.28278246569787,420.479488203646
"15325",75,0.62,0.944,4,-3.082,0,0.0014,0.00391,0.592,103.024,4,10,TRUE,-2.44992568089275,-0.310609577095486,438.924822720247
"15326",60,0.617,0.948,11,-4.236,0,0.00226,0.00221,0.863,139.996,4,10,FALSE,-2.7790092900427,-2.58362262272716,427.787330340673
"15327",59,0.619,0.696,7,-6.269,0,1.89e-05,0.00555,0.727,125.986,4,8,FALSE,-3.45776773315055,-0.967584026261706,468.742999947733
"15328",36,0.693,0.666,10,-6.347,0,0.00402,0.00391,0.651,92.015,4,9,TRUE,-3.16533505794017,-2.32278780031156,2.10486341599639
"15329",49,0.461,0.755,10,-6.883,0,0.00146,0.00391,0.218,79.02,4,10,TRUE,-3.09444824649315,-1.67131331615219,407.908077880299
"15330",56,0.522,0.88,10,-3.873,1,0.00186,0.00391,0.659,129.971,4,6,TRUE,-2.34444929709274,-1.83258146374831,445.496352398086
"15331",46,0.726,0.817,11,-6.397,0,0.399,0.178,0.501,126.977,4,9,FALSE,-3.39919937899948,-2.44069839512368,472.203346027959
"15332",31,0.555,0.662,7,-8.373,1,0.102,0.0317,0.271,84.875,4,8,FALSE,-3.27280416689376,-2.29263476214088,370.836891368699
"15333",35,0.525,0.483,6,-8.194,1,0.00389,0.932,0.0558,110.015,4,8,FALSE,-3.40822199659912,-1.73727128394399,612.720980544979
"15334",63,0.619,0.637,2,-7.369,1,0.015,0.00391,0.936,105.205,4,6,TRUE,-3.55434856115633,-0.983499481567605,496.293260079159
"15335",50,0.46,0.842,7,-4.937,1,0.0827,0.448,0.342,96.012,4,0,FALSE,-3.28876195233237,-1.9173226922034,2.00305183832072
"15336",61,0.373,0.63,7,-5.131,1,0.0552,0.00391,0.352,115.942,4,6,TRUE,-3.07694232897953,-2.23492644452023,449.666543118342
"15337",48,0.547,0.922,9,-5.166,1,0.00118,0.000406,0.473,133.309,4,10,FALSE,-2.80511191394534,-2.38814298135569,498.637142619761
"15338",40,0.514,0.69,11,-7.212,1,0.298,0.851,0.291,164.22,3,10,FALSE,-3.26230538279554,-2.01740615076038,470.551803736847
"15339",31,0.567,0.717,1,-12.307,1,0.00587,2.09e-05,0.808,117.564,4,10,FALSE,-3.30497852392161,-2.96229749746775,520.999040306218
"15340",67,0.677,0.724,2,-8.992,1,0.143,0.000101,0.697,90.392,4,4,FALSE,-3.70908216143146,-1.84516024595517,1.88255146012001
"15341",38,0.282,0.484,2,-6.875,1,0.374,5.59e-05,0.312,177.367,4,2,FALSE,-3.34670919637809,-2.07944154167984,521.227397591493
"15342",50,0.437,0.133,0,-20.449,0,0.978,0.92,0.165,103.997,4,6,FALSE,-3.39620984015112,-2.12863178587061,492.269235276794
"15343",79,0.706,0.786,0,-3.417,0,0.26,0.00391,0.751,150.028,4,9,TRUE,-2.39689577246529,-0.967584026261706,446.52771470537
"15344",60,0.571,0.967,9,-3.717,1,0.00642,5.8e-06,0.712,161.962,4,10,FALSE,-2.63666020501554,-1.48280526150073,462.154735992178
"15345",50,0.444,0.896,10,-4.633,1,0.00037,4.27e-05,0.328,102.343,4,6,FALSE,-2.98578194270082,-0.860383099935859,520.166319555582
"15346",36,0.229,0.99,4,-2.901,1,0.000189,0.0447,0.173,164.892,4,8,FALSE,-1.84516024595517,-1.33560124680437,429.852300214853
"15347",29,0.44,0.757,3,-6.813,1,0.289,0.000325,0.616,74.712,4,2,FALSE,-2.82852435457008,-1.22417551164346,451.190647066182
"15348",NA,0.46,0.984,5,-3.572,1,4.98e-05,0.857,0.376,108.677,3,10,FALSE,-2.09557092360972,-3.17485893945143,503.809487802681
"15349",9,0.589,0.337,0,-10.761,1,0.598,0.0741,0.585,185.908,3,2,FALSE,-2.13707065451647,-1.73727128394399,536.234090673094
"15350",63,0.357,0.795,6,-5.909,1,0.0134,0.00013,0.416,97.171,4,10,FALSE,-3.39025744162382,-2.1982250776698,581.572867317587
"15351",69,0.709,0.496,1,-10.528,0,0.581,0.195,0.469,78.477,4,6,FALSE,-3.17725415017738,-1.89047544216721,426.130261774495
"15352",26,0.48,0.449,2,-14.561,1,0.375,0.591,0.6,102.074,4,10,FALSE,-3.57912859015482,-1.49165487677772,446.79637420194
"15353",51,0.618,0.554,2,-7.39,0,0.029,7.76e-05,0.575,140.038,4,1,FALSE,-3.07045581974993,-1.72036947314138,433.063505735591
"15354",60,0.82,0.615,0,-4.548,1,0.151,0.00391,0.768,129.874,4,0,TRUE,-3.06615473785054,-1.58963528513792,1.79808694728592
"15355",28,0.657,0.791,10,-6.825,0,0.611,0.000853,0.901,138.003,4,9,FALSE,-3.60453830568019,-3.02413174807569,446.78070683502
"15356",21,0.615,0.641,4,-5.447,1,0.768,0.000476,0.828,102.607,4,3,FALSE,-2.38488033572088,-0.359536176219765,2.29345808769203
"15357",41,0.694,0.214,2,-12.774,1,0.929,0.0032,0.375,121.958,4,6,FALSE,-3.45459815838927,-1.98777435315401,369.204550351157
"15358",2,0.576,0.32,5,-9.224,1,0.795,4.82e-05,0.891,96.171,4,2,FALSE,-2.81842325858358,-2.26336437984076,415.587535905494
"15359",42,0.284,0.948,8,-2.924,0,0.000173,0.0223,0.218,170.025,4,8,FALSE,-2.00248050054371,-2.15416508787577,496.543049493194
"15360",NA,0.639,0.914,7,-3.661,1,0.00226,0.00391,0.75,120.071,4,10,TRUE,-2.37408109469912,-0.667479433811368,455.470086833373
"15361",33,0.68,0.625,1,-10.427,0,0.103,0.703,0.433,126.991,4,10,FALSE,-3.60086857679122,-2.20727491318972,473.023255242277
"15362",61,0.627,0.891,4,-6.094,1,0.121,0.00391,0.722,138.79,4,1,TRUE,-2.69414729593322,-1.26940060964839,430.224360072742
"15363",30,0.504,0.923,9,-3.865,0,0.0383,2.3e-06,0.493,96.003,4,10,FALSE,-2.97397078177248,-2.21640739675299,584.480966328246
